Username,Time_created,Description
USER0098,2025-03-12 06:00:35,Garden GAR0285 is experiencing abnormal light fluctuations.
USER0022,2025-03-21 18:00:45,Garden GAR0285 irrigation system detected an issue.
USER0098,2025-03-21 18:00:45,Garden GAR0285 irrigation system detected an issue.
USER0069,2024-01-10 06:00:55,Cooling system in Garden GAR0286 is not operating correctly.
USER0069,2024-01-14 06:00:55,Garden GAR0286 cooling system is underperforming.
USER0069,2024-01-19 18:00:55,Garden GAR0286 cooling system is underperforming.
USER0069,2024-02-13 06:00:55,Garden GAR0286 cooling system is underperforming.
USER0069,2024-02-18 18:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2024-02-23 18:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2024-03-08 06:00:35,Lighting system in Garden GAR0286 is malfunctioning.
USER0069,2024-03-08 18:00:35,Lighting system in Garden GAR0286 is malfunctioning.
USER0069,2024-03-13 18:00:55,Garden GAR0286 cooling system is underperforming.
USER0069,2024-03-26 18:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2024-04-02 18:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2024-04-19 06:00:35,Garden GAR0286 is experiencing abnormal light fluctuations.
USER0069,2024-04-19 18:00:35,Garden GAR0286 is experiencing abnormal light fluctuations.
USER0069,2024-04-23 18:00:50,Temperature regulation failure detected in Garden GAR0286.
USER0069,2024-04-24 06:00:50,Temperature regulation failure detected in Garden GAR0286.
USER0069,2024-04-27 06:00:55,Cooling system in Garden GAR0286 is not operating correctly.
USER0069,2024-04-28 18:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2024-05-03 18:00:50,Heating system in Garden GAR0286 is malfunctioning.
USER0069,2024-05-17 18:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2024-05-19 18:00:50,Temperature regulation failure detected in Garden GAR0286.
USER0069,2024-05-25 06:00:35,Garden GAR0286 is experiencing abnormal light fluctuations.
USER0069,2024-06-14 06:00:45,Garden GAR0286 irrigation system detected an issue.
USER0069,2024-06-14 06:00:55,Cooling system in Garden GAR0286 is not operating correctly.
USER0069,2024-06-14 18:00:50,Heating system in Garden GAR0286 is malfunctioning.
USER0069,2024-06-17 18:00:55,Cooling system in Garden GAR0286 is not operating correctly.
USER0069,2024-06-18 18:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2024-07-06 06:00:55,Cooling system in Garden GAR0286 is not operating correctly.
USER0069,2024-07-07 18:00:45,Garden GAR0286 irrigation system detected an issue.
USER0069,2024-07-08 06:00:55,Garden GAR0286 cooling system is underperforming.
USER0069,2024-08-16 18:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2024-08-17 06:00:35,Garden GAR0286 is experiencing abnormal light fluctuations.
USER0069,2024-08-21 18:00:55,Cooling system in Garden GAR0286 is not operating correctly.
USER0069,2024-08-29 06:00:50,Temperature regulation failure detected in Garden GAR0286.
USER0069,2024-09-03 18:00:35,Garden GAR0286 is experiencing abnormal light fluctuations.
USER0069,2024-09-06 18:00:55,Cooling system in Garden GAR0286 is not operating correctly.
USER0069,2024-09-08 06:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2024-09-19 06:00:55,Cooling system in Garden GAR0286 is not operating correctly.
USER0069,2024-10-03 18:00:35,Garden GAR0286 is experiencing abnormal light fluctuations.
USER0069,2024-10-06 18:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2024-10-20 06:00:55,Garden GAR0286 cooling system is underperforming.
USER0069,2024-10-23 06:00:55,Garden GAR0286 cooling system is underperforming.
USER0069,2024-10-29 06:00:45,Garden GAR0286 irrigation system detected an issue.
USER0069,2024-11-06 06:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2024-11-07 06:00:55,Garden GAR0286 cooling system is underperforming.
USER0069,2024-11-07 18:00:55,Cooling system in Garden GAR0286 is not operating correctly.
USER0069,2024-11-18 06:00:45,Garden GAR0286 irrigation system detected an issue.
USER0069,2024-11-30 18:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2024-12-02 06:00:55,Garden GAR0286 cooling system is underperforming.
USER0069,2024-12-04 18:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2024-12-20 18:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2024-12-26 06:00:55,Garden GAR0286 cooling system is underperforming.
USER0069,2024-12-30 06:00:55,Garden GAR0286 cooling system is underperforming.
USER0069,2025-01-02 06:00:45,Garden GAR0286 irrigation system detected an issue.
USER0069,2025-01-07 06:00:55,Cooling system in Garden GAR0286 is not operating correctly.
USER0069,2025-01-11 18:00:35,Lighting system in Garden GAR0286 is malfunctioning.
USER0069,2025-01-14 18:00:55,Cooling system in Garden GAR0286 is not operating correctly.
USER0069,2025-01-20 06:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2025-01-26 18:00:55,Cooling system in Garden GAR0286 is not operating correctly.
USER0069,2025-01-27 18:00:50,Temperature regulation failure detected in Garden GAR0286.
USER0069,2025-02-07 18:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2025-02-12 18:00:45,Watering system in Garden GAR0286 failed to activate.
USER0069,2025-02-14 18:00:55,Cooling system in Garden GAR0286 is not operating correctly.
USER0069,2025-03-23 06:00:50,Temperature regulation failure detected in Garden GAR0286.
USER0019,2024-01-03 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0066,2024-01-03 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0096,2024-01-03 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0019,2024-01-16 18:00:50,Heating system in Garden GAR0287 is malfunctioning.
USER0066,2024-01-16 18:00:50,Heating system in Garden GAR0287 is malfunctioning.
USER0096,2024-01-16 18:00:50,Heating system in Garden GAR0287 is malfunctioning.
USER0019,2024-01-29 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0066,2024-01-29 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0096,2024-01-29 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0019,2024-02-04 18:00:50,Heating system in Garden GAR0287 is malfunctioning.
USER0066,2024-02-04 18:00:50,Heating system in Garden GAR0287 is malfunctioning.
USER0096,2024-02-04 18:00:50,Heating system in Garden GAR0287 is malfunctioning.
USER0019,2024-02-11 18:00:35,Lighting system in Garden GAR0287 is malfunctioning.
USER0066,2024-02-11 18:00:35,Lighting system in Garden GAR0287 is malfunctioning.
USER0096,2024-02-11 18:00:35,Lighting system in Garden GAR0287 is malfunctioning.
USER0019,2024-02-16 06:00:35,Garden GAR0287 is experiencing abnormal light fluctuations.
USER0066,2024-02-16 06:00:35,Garden GAR0287 is experiencing abnormal light fluctuations.
USER0096,2024-02-16 06:00:35,Garden GAR0287 is experiencing abnormal light fluctuations.
USER0019,2024-02-19 18:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0066,2024-02-19 18:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0096,2024-02-19 18:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0019,2024-02-23 06:00:55,Garden GAR0287 cooling system is underperforming.
USER0066,2024-02-23 06:00:55,Garden GAR0287 cooling system is underperforming.
USER0096,2024-02-23 06:00:55,Garden GAR0287 cooling system is underperforming.
USER0019,2024-03-16 06:00:55,Garden GAR0287 cooling system is underperforming.
USER0066,2024-03-16 06:00:55,Garden GAR0287 cooling system is underperforming.
USER0096,2024-03-16 06:00:55,Garden GAR0287 cooling system is underperforming.
USER0019,2024-03-20 18:00:45,Garden GAR0287 irrigation system detected an issue.
USER0066,2024-03-20 18:00:45,Garden GAR0287 irrigation system detected an issue.
USER0096,2024-03-20 18:00:45,Garden GAR0287 irrigation system detected an issue.
USER0019,2024-03-26 18:00:35,Garden GAR0287 is experiencing abnormal light fluctuations.
USER0066,2024-03-26 18:00:35,Garden GAR0287 is experiencing abnormal light fluctuations.
USER0096,2024-03-26 18:00:35,Garden GAR0287 is experiencing abnormal light fluctuations.
USER0019,2024-04-03 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0066,2024-04-03 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0096,2024-04-03 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0019,2024-04-22 06:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0066,2024-04-22 06:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0096,2024-04-22 06:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0019,2024-04-23 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0066,2024-04-23 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0096,2024-04-23 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0019,2024-04-29 18:00:45,Watering system in Garden GAR0287 failed to activate.
USER0066,2024-04-29 18:00:45,Watering system in Garden GAR0287 failed to activate.
USER0096,2024-04-29 18:00:45,Watering system in Garden GAR0287 failed to activate.
USER0019,2024-05-16 06:00:45,Watering system in Garden GAR0287 failed to activate.
USER0066,2024-05-16 06:00:45,Watering system in Garden GAR0287 failed to activate.
USER0096,2024-05-16 06:00:45,Watering system in Garden GAR0287 failed to activate.
USER0019,2024-05-16 18:00:45,Garden GAR0287 irrigation system detected an issue.
USER0066,2024-05-16 18:00:45,Garden GAR0287 irrigation system detected an issue.
USER0096,2024-05-16 18:00:45,Garden GAR0287 irrigation system detected an issue.
USER0019,2024-05-17 18:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0066,2024-05-17 18:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0096,2024-05-17 18:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0019,2024-05-22 18:00:45,Garden GAR0287 irrigation system detected an issue.
USER0066,2024-05-22 18:00:45,Garden GAR0287 irrigation system detected an issue.
USER0096,2024-05-22 18:00:45,Garden GAR0287 irrigation system detected an issue.
USER0019,2024-06-09 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0066,2024-06-09 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0096,2024-06-09 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0019,2024-06-09 18:00:35,Lighting system in Garden GAR0287 is malfunctioning.
USER0066,2024-06-09 18:00:35,Lighting system in Garden GAR0287 is malfunctioning.
USER0096,2024-06-09 18:00:35,Lighting system in Garden GAR0287 is malfunctioning.
USER0019,2024-06-15 06:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0066,2024-06-15 06:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0096,2024-06-15 06:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0019,2024-06-23 06:00:35,Garden GAR0287 is experiencing abnormal light fluctuations.
USER0066,2024-06-23 06:00:35,Garden GAR0287 is experiencing abnormal light fluctuations.
USER0096,2024-06-23 06:00:35,Garden GAR0287 is experiencing abnormal light fluctuations.
USER0019,2024-06-30 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0066,2024-06-30 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0096,2024-06-30 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0019,2024-07-10 06:00:35,Lighting system in Garden GAR0287 is malfunctioning.
USER0066,2024-07-10 06:00:35,Lighting system in Garden GAR0287 is malfunctioning.
USER0096,2024-07-10 06:00:35,Lighting system in Garden GAR0287 is malfunctioning.
USER0019,2024-07-26 18:00:35,Garden GAR0287 is experiencing abnormal light fluctuations.
USER0066,2024-07-26 18:00:35,Garden GAR0287 is experiencing abnormal light fluctuations.
USER0096,2024-07-26 18:00:35,Garden GAR0287 is experiencing abnormal light fluctuations.
USER0019,2024-07-26 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0066,2024-07-26 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0096,2024-07-26 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0019,2024-07-31 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0066,2024-07-31 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0096,2024-07-31 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0019,2024-08-08 06:00:45,Garden GAR0287 irrigation system detected an issue.
USER0066,2024-08-08 06:00:45,Garden GAR0287 irrigation system detected an issue.
USER0096,2024-08-08 06:00:45,Garden GAR0287 irrigation system detected an issue.
USER0019,2024-08-08 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0066,2024-08-08 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0096,2024-08-08 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0019,2024-08-08 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0066,2024-08-08 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0096,2024-08-08 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0019,2024-08-11 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0066,2024-08-11 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0096,2024-08-11 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0019,2024-08-16 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0066,2024-08-16 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0096,2024-08-16 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0019,2024-08-28 18:00:45,Garden GAR0287 irrigation system detected an issue.
USER0066,2024-08-28 18:00:45,Garden GAR0287 irrigation system detected an issue.
USER0096,2024-08-28 18:00:45,Garden GAR0287 irrigation system detected an issue.
USER0019,2024-09-14 06:00:45,Watering system in Garden GAR0287 failed to activate.
USER0066,2024-09-14 06:00:45,Watering system in Garden GAR0287 failed to activate.
USER0096,2024-09-14 06:00:45,Watering system in Garden GAR0287 failed to activate.
USER0019,2024-09-25 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0066,2024-09-25 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0096,2024-09-25 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0019,2024-10-01 18:00:50,Heating system in Garden GAR0287 is malfunctioning.
USER0066,2024-10-01 18:00:50,Heating system in Garden GAR0287 is malfunctioning.
USER0096,2024-10-01 18:00:50,Heating system in Garden GAR0287 is malfunctioning.
USER0019,2024-10-06 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0066,2024-10-06 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0096,2024-10-06 18:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0019,2024-10-21 18:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0066,2024-10-21 18:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0096,2024-10-21 18:00:50,Temperature regulation failure detected in Garden GAR0287.
USER0019,2024-10-29 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0066,2024-10-29 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0096,2024-10-29 18:00:55,Garden GAR0287 cooling system is underperforming.
USER0019,2024-11-16 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
USER0066,2024-11-16 06:00:55,Cooling system in Garden GAR0287 is not operating correctly.
